AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;FruT_c_KmFru;FruT_c_Vmax;FruT_c_alpha;FruT_g_k1;FruT_g_k2;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6Pbb_c_Vmax;G6Pbb_c_KmGlc6P;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_c_KiFru;HXK_c_KiFru6P;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;HXK_g_KiFru;HXK_g_KiFru6P;HXKfru_c_Keq;HXKfru_c_KiGlc;HXKfru_c_KiGlc6P;HXKfru_c_KmADP;HXKfru_c_KmATP;HXKfru_c_KmFru;HXKfru_c_KmFru6P;HXKfru_c_Vmax;HXKfru_c_Vmaxpc;HXKfru_g_Keq;HXKfru_g_KiGlc;HXKfru_g_KiGlc6P;HXKfru_g_KmADP;HXKfru_g_KmATP;HXKfru_g_KmFru;HXKfru_g_KmFru6P;HXKfru_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.474289;0.367697;2.87602;0.123012;65.1621;6.53873;13.7864;0.494508;0.144906;4.82745;0.0589159;6.08876;317.572;642.198;0.0970457;1.81042;3.96179;0.644042;0.0837168;0.0135207;0.00879816;0.063209;409.268;70.2258;4.36347;0.0651502;0.224685;574.601;2.43662;73.0102;0.415037;377373;149306;14706.4;0.10165;1.86321;0.351842;0.0124416;472.099;10.5832;0.0408949;0.0581416;0.00945303;0.000105129;10.5541;9.06855;0.0327897;0.0586726;0.00949168;0.000115999;10.5541;95.842;3.4742;0.0594199;0.145001;0.143929;0.396417;0.0208537;1.2929;459.889;414.324;253.491;0.000812952;0.56088;0.22492;0.44965;4.01708;187.894;1.7421;369.152;1.121;116.044;0.784557;4.61E+06;715.599;0.134916;0.118932;0.112804;9.38887;52.3175;0.0287864;0.340295;15.6069;880.504;0.131597;0.122512;0.0823375;14.0093;1765.12;0.323912;12.6031;665.172;0.163779;15.0756;0.0707948;0.10494;0.37377;13.6719;0.866989;0.0396737;332.831;0.0388076;10.2049;0.0833299;0.132956;0.29022;12.3612;3996.45;1370.12;13.0409;11.384;3.09303;0.055067;1.12769;0.0329749;1958.97;0.152794;0.163277;0.155555;205.6;0.463;0.141937;0.114597;0.452275;1955.75;1081.11;3282.11;0.00125326;2.01396;0.194281;0.323084;3730.1;1111.27;18528.6;0.0084712;0.050282;28.9014;0.0549452;22122;0.00462867;0.0365558;5.10024;0.0532576;6.98496;4.61985;1.69522;60.7263;5.56991;3.20574;1.49114;60.7263;10283.6;0.605376;0.704082;0.115451;14.1775;0.347816;32.3094;762.032;2.33563;1.83406;231.199;0.0104195;0.27775;0.212641;0.448461;0.379248;4.21728;366.422;0.0464794;1.1565;0.247378;1276.92;5876.53;447.984;0.0567441;0.000763901;0.00638579;0.000276851;261.276;52.4075;0.00281714;0.000877002;0.000616725;0.0327894;11.7624;51.0009;0.00413328;0.00121785;0.000591786;0.0374483;11.7624;2.42401
0.475574;0.187828;2.94469;0.334941;90.5485;5647.05;11874.2;0.501843;0.0106824;2.179;0.0664713;1.19736;419.646;836.211;0.0927162;1.55771;3.42755;0.749039;0.089135;0.0139663;0.0084175;0.0669319;448.151;71.6484;4.28002;0.0464037;0.240338;571.698;5.23356;60.6725;0.662317;198974;450940;15796.2;0.109034;2.41314;0.353569;0.0102982;490.776;5.76698;0.0436794;0.0577497;0.00930113;0.000107175;8.86693;9.74909;0.0401461;0.0575908;0.00948149;9.44E-05;8.86693;32.5515;1.41775;0.0651026;0.0648532;0.148076;0.493353;0.0224089;0.249077;1601.27;494.245;7295.44;0.000807896;0.559863;0.2483;0.497709;3.32161;203.365;1.72298;369.595;0.904298;112.45;0.550473;44989.4;791.635;0.140998;0.107157;0.107321;13.578;165.211;0.0833227;0.111073;8.48411;747.459;0.145239;0.104691;0.0965687;11.7251;1817.58;0.248481;5.76274;362.75;0.0717774;6.47237;0.199284;0.234737;0.419391;10.6754;1.10083;0.0691488;729.72;0.162856;22.8638;0.0727541;0.180044;0.150598;17.3426;1358.39;1098.9;16.309;8.05067;0.286047;0.063415;0.900135;0.0338704;1624.6;0.171615;0.14162;0.148529;172.916;0.379678;0.175995;0.12477;0.513147;2087.74;1350.51;3458.9;0.00409737;2.08926;0.132779;0.481427;2561.75;1587.31;23644.1;0.0178242;0.0445835;25.3373;0.0499017;18977.7;0.0537418;0.048712;4.47128;0.0566054;5.82669;3.73813;1.11705;44.5033;6.36586;3.16498;1.32696;44.5033;11461.3;0.689502;0.821796;0.105632;14.0518;0.382037;48.5832;1110.54;2.65468;2.14678;228.439;0.0110009;0.253661;0.23512;0.524293;0.325039;6.2186;845.159;0.0494562;1.19965;0.234768;1507.19;5963.93;357.937;0.0207493;0.000767703;0.00734575;0.00735548;266.884;55.9878;0.00341044;0.000994146;0.000575196;0.0322188;10.1573;54.8496;0.00373482;0.00116702;0.000542292;0.0240124;10.1573;3.29142
0.483938;0.794202;8.15522;0.175788;17.9389;3236.59;6688.02;0.489871;0.363148;5.16614;0.284743;46250.4;9577.25;19550.6;0.0730697;1.38587;3.26327;0.87529;0.0967101;0.0126586;0.00913451;0.0656235;638.809;32.7392;5.85445;0.0590253;0.296565;633.214;4.61876;67.9468;0.834499;226150;137866;14823.3;0.096674;2.05546;0.330916;0.0115764;446.984;6.66208;0.0358001;0.0581794;0.00939978;9.30E-05;10.6953;9.79205;0.0366273;0.056457;0.00938702;6.58E-05;10.6953;67.628;4.37049;0.0676948;0.144542;0.191844;0.505648;0.0203901;1.21749;907.965;411.62;30928.8;0.000841753;0.558233;0.263402;0.437436;4.07665;168.888;1.69427;370.297;1.03045;139.378;0.588216;1.08E+06;618.129;0.121045;0.121793;0.132011;12.7031;150.757;0.0875248;0.257288;9.50089;571.983;0.118994;0.106237;0.0972081;11.3674;1571.69;0.45489;9.15888;668.75;0.100055;12.9785;0.103079;0.0910665;0.460301;13.4155;0.963661;0.0783567;781.448;0.0944189;22.085;0.134881;0.0806079;0.2663;23.61;2062.87;780.905;10.5322;10.0134;0.741101;0.0565873;0.978401;0.0372279;1488.03;0.180249;0.146481;0.154686;220;0.542451;0.160599;0.124809;0.402612;2378.88;1373.2;3389.32;0.0122951;1.12764;0.0353672;0.286773;3158.94;1700.89;24406.8;0.0780048;0.046038;26.0552;0.0537803;19034.3;0.00446592;0.0434036;4.59797;0.0554833;5.12557;4.19608;1.46429;53.9557;7.08708;3.76354;1.46908;53.9557;8420.94;0.742673;0.565234;0.123562;15.4045;0.386581;52.9459;1040.9;2.09218;2.01701;224.745;0.0105823;0.254658;0.198324;0.551135;0.345963;4.71405;552.663;0.0456012;1.22275;0.241332;1357.2;5874.11;306.201;0.0172881;0.000763604;0.00657977;0.00033353;236.7;54.4065;0.0035426;0.00120414;0.000597152;0.0338359;7.74537;48.1539;0.00312352;0.00100152;0.000703868;0.033404;7.74537;2.31034
0.499218;0.0977267;1.58596;0.0267464;4.65339;31.9434;63.9869;0.480131;0.146073;0.460191;0.30361;22.4369;23675.5;49310.6;0.104298;1.29494;2.98808;0.55381;0.108966;0.0135908;0.00888092;0.0646832;480.209;63.5683;4.03882;0.0608928;0.230818;625.67;5.9747;73.9042;0.623767;319224;141364;17854.4;0.0870184;2.14477;0.392435;0.0102868;445.533;8.58784;0.0431653;0.0601679;0.00923073;0.000115102;8.59715;11.5689;0.0293568;0.0588771;0.00911954;8.13E-05;8.59715;91.3428;1.75415;0.07226;0.142961;0.142902;0.429864;0.0170538;0.322579;720.687;399.837;1320.22;0.000827712;0.573263;0.403029;0.434456;4.19363;186.52;1.67443;382.248;1.00723;125.629;0.794149;752297;769.826;0.106596;0.105002;0.0887268;15.1392;50.6968;0.0253387;0.280285;17.6263;748.321;0.143998;0.103484;0.0933573;8.67313;1950.06;0.365842;8.60121;506.648;0.0422909;9.16557;0.221821;0.0768031;0.404332;8.56301;0.880845;0.0314231;559.245;0.112604;14.4392;0.138107;0.0942261;0.282517;11.8543;1041.58;1246.11;16.3323;12.2403;1.29032;0.0618168;1.066;0.0418289;1894.67;0.181414;0.166203;0.150357;215.796;0.515911;0.159822;0.124093;0.535232;3130.26;1420.94;3354.38;0.0110568;1.12846;0.0282954;0.297514;2984.46;1123.22;21024.8;0.289573;0.0692339;29.3098;0.0599065;24720.9;0.0615377;0.0521858;5.17231;0.0613682;6.37887;4.29105;1.16804;63.3837;5.43878;4.20386;1.7009;63.3837;8056.88;0.594157;0.516168;0.125829;18.1574;0.393272;55.0242;1075.14;2.44113;2.00906;236.949;0.0123046;0.205675;0.232014;0.533151;0.414559;4.58049;540.056;0.043292;1.11574;0.277147;1034.01;5932.82;353.67;0.174253;0.000765934;0.00793032;7.67E-05;299.247;50.9065;0.00380281;0.000941995;0.000707791;0.0349786;10.7124;53.3635;0.00340562;0.000979843;0.000603069;0.0227416;10.7124;2.54885
0.449822;0.172561;1.68257;0.274811;254.916;152.847;339.795;0.48919;0.0932411;13.1541;0.199398;573.413;128.824;263.342;0.0766147;1.82496;3.65698;0.940827;0.13154;0.0170655;0.00951102;0.066132;262.885;33.9198;4.42272;0.0524997;0.227327;677.616;4.45582;75.9671;0.78372;330612;124842;17951.5;0.0804247;1.97669;0.507604;0.0103691;452.361;6.61974;0.0427733;0.0584105;0.00940963;0.000118338;8.94684;7.85386;0.0374071;0.0587495;0.00923891;0.000121031;8.94684;12.4175;4.44018;0.0714503;0.0978337;0.121188;0.315073;0.0275998;0.352254;469.714;469.591;1782.48;0.000875265;0.53427;0.266616;0.431455;4.64819;164.323;1.6516;367.474;1.07045;110.232;0.755075;56303.9;834.371;0.111752;0.0998121;0.0805541;12.9181;182.3;0.0885726;0.503899;8.90476;839.453;0.124663;0.127755;0.122483;10.3141;1875.9;0.333704;10.3808;481.153;0.0629241;21.4502;0.0665397;0.0378296;0.246068;10.0087;1.14809;0.0460541;1110.76;0.065907;12.6881;0.174109;0.100075;0.264634;5.94914;1841.74;987.552;12.7003;15.0024;0.236544;0.0538785;0.90745;0.0428728;1826.19;0.170773;0.153569;0.158394;245.384;0.4602;0.141768;0.12802;0.336787;1504.18;1255;3328.36;0.00215439;1.53845;0.30289;0.317371;3576.68;1347.55;18742.1;0.108106;0.0526511;25.518;0.0586706;20447.8;0.0489541;0.0536382;4.50317;0.059399;5.67477;4.54305;1.4592;96.0794;6.6042;3.74398;1.1863;96.0794;9148.64;0.592958;0.4583;0.137821;14.8529;0.367721;54.5365;1207.38;2.57056;2.01953;220.845;0.0145257;0.211643;0.187756;0.538661;0.332313;27.3099;2703.59;0.0445845;1.27002;0.271318;1232.97;5907.94;402.189;0.04114;0.000772171;0.00573291;0.000210661;252.498;49.1379;0.00391403;0.00101301;0.000574752;0.0280218;10.4391;70.9351;0.00296888;0.000813798;0.000635626;0.0256016;10.4391;3.08913
0.474283;0.193033;2.72969;0.0611523;78.3239;120.254;253.549;0.515661;0.157795;5.96808;0.152585;12.8335;926.342;1796.42;0.104729;1.34876;3.75545;0.675672;0.105122;0.0147641;0.00828894;0.064267;491.979;46.3673;4.03666;0.0637679;0.23367;651.348;6.45751;88.6843;0.890916;217572;223529;16934.8;0.101801;1.97217;0.383921;0.0118527;469.871;5.60325;0.033383;0.0577954;0.009526;0.0001255;7.89996;4.78515;0.0392141;0.0576766;0.00977719;9.54E-05;7.89996;99.4979;8.52677;0.0456049;0.0919972;0.129647;0.409808;0.0192639;0.387352;650.195;480.367;63.5457;0.000874261;0.547046;0.225174;0.446425;4.2383;231.19;1.75792;365.767;1.15441;108.9;0.792883;3.09E+06;897.979;0.107694;0.0925093;0.089883;13.167;79.9585;0.0432615;0.291668;12.3929;874.524;0.110101;0.131331;0.0951289;13.059;1768.3;0.215973;7.89129;876.976;0.154167;8.33675;0.296532;0.139067;0.353141;13.6768;1.24473;0.0855925;1056.26;0.206379;19.6049;0.31674;0.0977155;0.405099;12.0537;2218.82;889.143;15.9801;8.42597;1.16973;0.0694553;1.0152;0.0497712;1278.35;0.181252;0.178615;0.16375;253.11;0.390684;0.143411;0.110378;0.346985;1595.38;1312.12;3355.39;0.000248436;1.07522;0.558428;0.206334;3207.42;1903.31;24599.9;0.0196965;0.0435736;25.2133;0.0526848;21486.1;0.0606255;0.0465181;4.44941;0.0556505;6.24104;4.21729;1.52733;57.4585;6.47319;5.08341;1.51853;57.4585;7507.77;0.809223;0.771314;0.124172;16.4911;0.358295;77.2711;1041.16;2.7625;1.66275;210.037;0.0150401;0.24936;0.22931;0.460294;0.39487;24.3763;1737.38;0.0457406;1.15564;0.26069;1157;5706.03;434.559;0.0233647;0.000773104;0.00682717;0.00422509;245.69;53.9752;0.00303115;0.00109723;0.000759498;0.0245049;8.61348;58.0048;0.0029792;0.000887726;0.000625613;0.0366782;8.61348;2.67671
0.502645;0.895299;1.52256;0.107742;10.8946;1085.2;2158.97;0.474501;0.21136;1.41458;0.208881;11.0347;559.68;1179.51;0.0775701;1.64534;3.83955;0.630834;0.119124;0.0133991;0.00829974;0.0625142;541.991;60.1841;5.40115;0.0530023;0.228993;676.721;3.35347;67.8436;0.750194;180180;333781;17676.6;0.132296;2.45212;0.337638;0.00986725;520.77;3.84153;0.0343619;0.0557184;0.00953882;9.13E-05;10.2136;8.44359;0.0371078;0.0584468;0.00917487;0.000110463;10.2136;76.9445;7.60989;0.0482963;0.0734901;0.166096;0.425704;0.0204675;0.301314;1321.03;587.747;9343.1;0.000935935;0.550343;0.235224;0.471362;3.17185;189.437;1.78207;364.664;0.963999;73.2951;0.762632;100530;615.332;0.123087;0.137652;0.114901;10.5571;115.188;0.0598366;0.446597;20.6334;934.965;0.147367;0.127315;0.10957;10.4553;1809.85;0.194433;12.5139;1045.81;0.079971;5.66306;0.19556;0.189975;0.28392;16.8001;1.01621;0.0127976;695.846;0.105118;6.632;0.117159;0.142591;0.325797;12.9541;1607.2;1223.53;12.4083;13.7813;0.0826398;0.0786249;1.05603;0.0398844;1553.77;0.166602;0.163427;0.149605;237.639;0.425673;0.131867;0.137108;0.397521;1912.37;1565.18;3297.7;0.000166303;1.52999;0.05848;0.286332;2380.9;1281.81;19750.6;0.0223884;0.0496321;24.6157;0.0536275;27644;0.0250437;0.0493428;4.34394;0.0583107;6.1529;4.42294;1.42873;80.9917;4.86412;3.95329;1.18937;80.9917;13617.4;0.638555;0.504187;0.118732;13.9485;0.361862;50.1068;1100.72;2.47182;1.87489;265.566;0.0113396;0.238311;0.259078;0.416257;0.415061;9.87638;949.59;0.0470283;1.15443;0.258414;1214.44;5780.5;408.881;0.324485;0.000746956;0.00706784;0.00125022;242.343;51.5803;0.00294296;0.00104411;0.0006338;0.031229;13.0371;55.8307;0.0030271;0.000951833;0.00063084;0.0181334;13.0371;3.17324
0.472978;0.0300564;3.34948;0.0279533;34.6733;9319.48;19703.8;0.469432;0.197881;4.86049;0.125101;1.13699;810.084;1725.67;0.0651103;1.07942;4.52731;0.776243;0.104406;0.0161121;0.00921414;0.0503983;911.412;52.7837;3.54952;0.0541031;0.241057;668.992;4.09206;74.8644;0.899738;286510;264533;16329.9;0.109453;1.95314;0.398193;0.0101026;416.264;6.08255;0.0373444;0.0592374;0.00909481;0.000112446;8.52013;10.2039;0.0455453;0.0586959;0.00907304;0.000115466;8.52013;56.8351;4.67192;0.0575912;0.0994988;0.160667;0.459367;0.0207848;1.86268;1153.78;567.035;486.56;0.000798708;0.551776;0.266397;0.486739;3.97797;183.505;1.69292;371.391;1.03357;127.896;0.791755;394750;678.471;0.144319;0.0956851;0.0909404;9.47204;149.31;0.0722342;0.22882;14.1259;707.619;0.146085;0.109772;0.114587;13.2506;1917.72;0.316326;14.9895;769.935;0.104157;19.4127;0.0715343;0.12861;0.527263;23.8819;0.620432;0.0307922;758.645;0.0718735;11.4082;0.127804;0.133613;0.814067;18.6955;1308.56;851.69;15.0878;11.4509;1.47774;0.0531315;1.02441;0.0341027;1515.07;0.175849;0.15534;0.155535;211.676;0.386746;0.139391;0.125663;0.339141;1240.3;1200.32;3349.22;0.00642466;3.27208;0.0842616;0.292423;2380.32;1301.87;21960.2;0.0126662;0.0527281;27.4858;0.0595128;18912.5;0.0195898;0.0541003;4.85044;0.0556831;6.26988;3.80349;1.1494;70.8209;4.15211;3.98289;1.5557;70.8209;11492.1;0.881628;0.406462;0.105317;14.3054;0.284898;23.1281;1110.58;2.32439;2.24895;275.037;0.00796188;0.248218;0.242911;0.442547;0.42669;11.5746;1475.54;0.0458364;1.26989;0.336987;950.933;5505.39;529.673;1.56284;0.000766722;0.0081512;0.00292672;248.429;44.3932;0.00317242;0.00104293;0.000577214;0.0312042;7.11092;36.9567;0.0038346;0.00105632;0.000722835;0.0284685;7.11092;3.59046
0.445128;0.39592;5.43721;0.190586;138.907;29.6028;66.504;0.470993;0.227316;7.40883;1.61361;1.78046;627.879;1333.09;0.0610311;1.88888;4.52828;0.612831;0.10662;0.014336;0.00984838;0.0947504;555.592;102.299;3.13398;0.0511437;0.298122;659.047;5.74101;74.7378;0.773082;320822;173862;17314.3;0.102641;1.68928;0.401509;0.0120343;440.73;9.73535;0.0417662;0.0579716;0.00910225;0.000140363;9.63349;5.45543;0.0399001;0.0594146;0.0094944;0.000111309;9.63349;34.4184;0.596886;0.0668341;0.14108;0.144124;0.522741;0.0228867;3.75655;853.146;552.607;18432.2;0.00081354;0.553201;0.243206;0.379852;3.18232;273.552;1.62964;364.24;1.10366;78.2288;0.749995;6.64E+06;769.726;0.123537;0.11523;0.117028;18.2781;159.481;0.0949307;0.239519;9.42802;895.685;0.130515;0.0918798;0.085558;16.273;1520.49;0.258078;10.7694;780.555;0.184184;13.2059;0.240688;0.125163;0.592392;6.84777;1.15403;0.0723574;889.41;0.171335;8.96304;0.0894041;0.101633;0.31475;11.9407;1509.71;871.196;11.2639;12.0711;0.275659;0.0710737;0.964079;0.0399047;2546.8;0.165147;0.143981;0.150881;202.132;0.486599;0.169961;0.119082;0.406818;2154.64;1309.23;3297.72;0.00855515;2.12758;0.0449847;0.183163;2778.18;1198.81;19275.1;0.0397028;0.0473867;24.1168;0.0514252;24559.8;0.0413976;0.0462342;4.25591;0.0506511;3.47662;3.32295;1.57715;96.9294;7.368;3.78145;1.46399;96.9294;10514.2;0.824257;0.468658;0.127023;14.3652;0.346352;27.7388;1148.85;2.48733;2.17097;243.143;0.0114472;0.294757;0.252138;0.394417;0.364993;34.647;2797.77;0.0493676;1.25166;0.224719;1637.23;5954.16;381.692;0.0417392;0.000771394;0.00723935;0.00575968;240.044;41.1337;0.00345521;0.00110738;0.000549384;0.0346399;14.1212;60.9845;0.00411952;0.00118172;0.000586535;0.0364563;14.1212;3.74055
0.48421;0.26829;5.77378;0.10322;55.2284;35.3384;72.9816;0.475087;0.274864;3.08147;0.0965375;0.686236;11685.6;24596.7;0.0836822;1.16539;4.68944;0.943328;0.0785257;0.0130608;0.0085757;0.0794061;270.945;67.769;3.17111;0.051126;0.222667;579.59;4.70957;56.3309;0.718917;368301;144074;15276.8;0.103389;2.14445;0.411493;0.00839676;485.023;3.4856;0.0361175;0.0580838;0.00955176;8.68E-05;7.94533;8.55015;0.0372223;0.0585693;0.00916982;0.000108023;7.94533;42.044;8.56175;0.0903543;0.113187;0.189061;0.352864;0.0226207;1.78471;947.985;406.735;1534.17;0.000792779;0.561897;0.343121;0.545715;4.06184;243.594;1.67115;369.954;0.881279;121.472;0.868024;4.50E+06;806.557;0.143862;0.109245;0.0828928;9.62044;81.2354;0.0392317;0.470819;9.28717;767.211;0.128607;0.116125;0.122426;10.6557;1989.42;0.247292;7.24438;624.85;0.0786326;14.6529;0.102079;0.103967;0.43139;7.38043;0.577066;0.0296932;494.965;0.0896305;7.5311;0.117672;0.074205;0.210794;14.8573;2405.2;931.937;10.071;9.28107;2.89209;0.0637994;1.10809;0.0417818;1962.84;0.165516;0.129498;0.161269;267.54;0.450891;0.122005;0.134701;0.424738;1905.39;1353.71;3222.37;0.00180659;1.04593;0.18317;0.346623;4165.26;1359.2;16556;0.151471;0.0707685;31.3328;0.0536384;23538.2;0.071337;0.0463518;5.52932;0.0576194;5.02581;4.00098;1.24966;96.4989;6.37155;4.06947;1.18509;96.4989;8818.39;0.526716;0.378237;0.106506;14.9013;0.339847;93.1626;932.398;2.78049;1.76312;217.245;0.0100993;0.244647;0.201046;0.506998;0.393753;24.1016;2525.17;0.0450763;1.08877;0.211191;1361.4;5858.34;441.471;0.169805;0.000768007;0.00701883;8.03E-05;261.654;55.1705;0.00361312;0.000901122;0.000709379;0.0324477;11.5335;48.4832;0.00345682;0.000952193;0.000600085;0.0263561;11.5335;2.87484
0.497772;0.0617057;0.788385;0.115016;103.209;3483.75;6998.68;0.46002;0.249181;4.9018;0.162592;0.403535;38.3393;83.3427;0.101157;1.32831;3.71857;0.782078;0.0906394;0.0133819;0.00837156;0.0646312;418.383;52.829;3.39876;0.0541053;0.212701;600.998;4.96978;74.4205;0.938783;112790;298114;16136.7;0.0829388;2.85004;0.517598;0.00760395;488.069;14.1181;0.0388301;0.059505;0.00926831;9.29E-05;8.79422;10.7852;0.0467644;0.0601729;0.00927505;8.71E-05;8.79422;54.0147;5.58652;0.061086;0.0897012;0.128955;0.461062;0.022458;5.69538;895.369;501.644;2982.17;0.000822223;0.563086;0.265009;0.433714;3.67407;203.546;1.69167;370.77;1.20469;138.273;0.769896;9.07E+06;586.158;0.119329;0.117926;0.0772547;13.1979;126.651;0.0709739;0.41092;10.9214;815.197;0.173872;0.121514;0.114231;12.9615;1657.83;0.587845;10.6078;961.392;0.0644954;19.9712;0.138593;0.130981;0.412239;14.6475;0.959851;0.0317848;824.568;0.0774652;16.406;0.102053;0.179684;0.157521;12.6201;3012.83;913.451;19.2728;8.45484;3.73977;0.0665626;0.943329;0.0317218;1839.88;0.187197;0.177555;0.134687;226.059;0.488695;0.125307;0.112254;0.38532;2206.22;1328.48;3368.24;0.000707424;1.90215;0.384345;0.39553;3062.37;1296.91;18782.4;0.0333572;0.0447778;20.1398;0.0566998;22378.5;0.116137;0.0641553;3.55408;0.0534372;6.37679;4.00971;1.44491;80.4377;5.72865;4.56261;1.52349;80.4377;12823.5;0.527965;0.654348;0.0913302;17.3287;0.284876;43.0612;871.141;2.47592;1.89557;260.744;0.00868259;0.278837;0.264158;0.570312;0.389988;3.36496;536.913;0.0436994;1.18788;0.403723;750.733;5838.78;381.38;0.0175945;0.000764696;0.00657762;0.00385579;255.211;57.7837;0.00294869;0.00126051;0.000487848;0.0292219;8.44504;43.8924;0.00364468;0.00116522;0.000762464;0.0234792;8.44504;2.87472
