Time	[CI_0,0]	[CI_0,1]	[CI_0,2]	[CI_0,3]	[CN_0,0]	[CN_0,1]	[CN_0,2]	[CN_0,3]	[EN_0,0]	[EN_0,1]	[EN_0,2]	[EN_0,3]	[EWG1_0,0]	[EWG1_0,1]	[EWG1_0,2]	[EWG1_0,3]	[EWG2_0,0]	[EWG2_0,1]	[EWG2_0,2]	[EWG2_0,3]	[EWG3_0,0]	[EWG3_0,1]	[EWG3_0,2]	[EWG3_0,3]	[EWG4_0,0]	[EWG4_0,1]	[EWG4_0,2]	[EWG4_0,3]	[EWG5_0,0]	[EWG5_0,1]	[EWG5_0,2]	[EWG5_0,3]	[EWG6_0,0]	[EWG6_0,1]	[EWG6_0,2]	[EWG6_0,3]	[EWG_T_0,0]	[EWG_T_0,1]	[EWG_T_0,2]	[EWG_T_0,3]	[HH1_0,0]	[HH1_0,1]	[HH1_0,2]	[HH1_0,3]	[HH2_0,0]	[HH2_0,1]	[HH2_0,2]	[HH2_0,3]	[HH3_0,0]	[HH3_0,1]	[HH3_0,2]	[HH3_0,3]	[HH4_0,0]	[HH4_0,1]	[HH4_0,2]	[HH4_0,3]	[HH5_0,0]	[HH5_0,1]	[HH5_0,2]	[HH5_0,3]	[HH6_0,0]	[HH6_0,1]	[HH6_0,2]	[HH6_0,3]	[IWG_0,0]	[IWG_0,1]	[IWG_0,2]	[IWG_0,3]	[PH1_0,0]	[PH1_0,1]	[PH1_0,2]	[PH1_0,3]	[PH2_0,0]	[PH2_0,1]	[PH2_0,2]	[PH2_0,3]	[PH3_0,0]	[PH3_0,1]	[PH3_0,2]	[PH3_0,3]	[PH4_0,0]	[PH4_0,1]	[PH4_0,2]	[PH4_0,3]	[PH5_0,0]	[PH5_0,1]	[PH5_0,2]	[PH5_0,3]	[PH6_0,0]	[PH6_0,1]	[PH6_0,2]	[PH6_0,3]	[PH_T_0,0]	[PH_T_0,1]	[PH_T_0,2]	[PH_T_0,3]	[PTC1_0,0]	[PTC1_0,1]	[PTC1_0,2]	[PTC1_0,3]	[PTC2_0,0]	[PTC2_0,1]	[PTC2_0,2]	[PTC2_0,3]	[PTC3_0,0]	[PTC3_0,1]	[PTC3_0,2]	[PTC3_0,3]	[PTC4_0,0]	[PTC4_0,1]	[PTC4_0,2]	[PTC4_0,3]	[PTC5_0,0]	[PTC5_0,1]	[PTC5_0,2]	[PTC5_0,3]	[PTC6_0,0]	[PTC6_0,1]	[PTC6_0,2]	[PTC6_0,3]	[PTC_T_0,0]	[PTC_T_0,1]	[PTC_T_0,2]	[PTC_T_0,3]	[ci_0,0]	[ci_0,1]	[ci_0,2]	[ci_0,3]	[en_0,0]	[en_0,1]	[en_0,2]	[en_0,3]	[hh_0,0]	[hh_0,1]	[hh_0,2]	[hh_0,3]	[ptc_0,0]	[ptc_0,1]	[ptc_0,2]	[ptc_0,3]	[wg_0,0]	[wg_0,1]	[wg_0,2]	[wg_0,3]
50	0.114815	0.0685657	8.83786e-05	0.0692571	0.350964	0.0730553	0.00301395	0.0745454	0.0408963	0.14049	0.898953	0.139159	0.153839	0.207178	0.143221	0.104231	0.150911	0.206313	0.146428	0.104816	0.150911	0.206313	0.146428	0.104816	0.153839	0.207178	0.143221	0.104231	0.156838	0.205723	0.140501	0.105406	0.156838	0.205723	0.140501	0.105406	0.931116	1.02089	0.90752	0.791286	0.0203483	0.0611126	0.0636605	0.0610344	0.0204968	0.0606807	0.0635903	0.0611575	0.0204968	0.0606807	0.0635903	0.0611575	0.0203483	0.0611126	0.0636605	0.0610344	0.0204969	0.0612354	0.06359	0.0606029	0.0204969	0.0612354	0.06359	0.0606029	0.042622	0.0852045	0.0335362	0.0204718	1.53842e-05	1.08769e-05	6.39787e-06	1.08819e-05	3.4769e-05	4.84989e-06	6.35503e-06	1.09645e-05	3.4769e-05	4.84989e-06	6.35503e-06	1.09645e-05	1.53842e-05	1.08769e-05	6.39787e-06	1.08819e-05	3.47813e-05	1.09557e-05	6.3529e-06	4.85292e-06	3.47813e-05	1.09557e-05	6.3529e-06	4.85292e-06	0.000169869	5.33651e-05	3.82116e-05	5.33986e-05	0.00806139	0.00241641	0.00134675	0.00242372	0.00805983	0.00241728	0.00134676	0.00242329	0.00805983	0.00241728	0.00134676	0.00242329	0.00806139	0.00241641	0.00134675	0.00242372	0.00805982	0.00241599	0.00134676	0.00242459	0.00805982	0.00241599	0.00134676	0.00242459	0.0483621	0.0144994	0.00808053	0.0145432	0.956723	0.725875	6.78353e-05	0.729645	0.0146151	0.0546505	0.892904	0.0540757	0.109435	0.471565	0.577868	0.46985	0.120856	0.0440825	0.0149017	0.0445066	0.217358	0.476662	0.16477	0.0973319
55	0.119593	0.0942525	2.99289e-05	0.0946569	0.427303	0.153781	0.00257988	0.155647	0.0250884	0.0879626	0.907061	0.0871066	0.148528	0.203898	0.137357	0.10138	0.145673	0.203005	0.140594	0.101891	0.145673	0.203005	0.140594	0.101891	0.148528	0.203898	0.137357	0.10138	0.151544	0.20238	0.134723	0.102516	0.151544	0.20238	0.134723	0.102516	0.908097	0.992072	0.883257	0.763553	0.0196463	0.0638138	0.0708401	0.0636957	0.0198204	0.0632456	0.070734	0.0638745	0.0198204	0.0632456	0.070734	0.0638745	0.0196463	0.0638138	0.0708401	0.0636957	0.0198206	0.0639922	0.0707333	0.0631287	0.0198206	0.0639922	0.0707333	0.0631287	0.0399883	0.0874184	0.0309894	0.018918	1.94051e-05	1.51454e-05	8.73258e-06	1.51618e-05	4.82091e-05	6.1223e-06	8.50356e-06	1.56245e-05	4.82091e-05	6.1223e-06	8.50356e-06	1.56245e-05	1.94051e-05	1.51454e-05	8.73258e-06	1.51618e-05	4.8246e-05	1.55949e-05	8.49744e-06	6.1315e-06	4.8246e-05	1.55949e-05	8.49744e-06	6.1315e-06	0.00023172	7.37253e-05	5.14672e-05	7.38355e-05	0.00923464	0.00305731	0.00144835	0.00307124	0.00923268	0.00305854	0.00144839	0.00307055	0.00923268	0.00305854	0.00144839	0.00307055	0.00923464	0.00305731	0.00144835	0.00307124	0.00923267	0.00305663	0.0014484	0.00307247	0.00923267	0.00305663	0.0014484	0.00307247	0.0554	0.018345	0.00869028	0.0184285	0.977638	0.858357	3.50512e-05	0.860305	0.00869952	0.0325302	0.930154	0.0321881	0.100392	0.4326	0.612749	0.431026	0.121382	0.0644456	0.0141409	0.0649043	0.202382	0.491002	0.150844	0.0881108
60	0.122092	0.108637	1.06966e-05	0.108855	0.495282	0.244136	0.0021822	0.24605	0.0152844	0.0543999	0.927954	0.0538602	0.143242	0.201423	0.131664	0.0982044	0.140432	0.200484	0.134965	0.0986528	0.140432	0.200484	0.134965	0.0986528	0.143242	0.201423	0.131664	0.0982044	0.146315	0.199832	0.129082	0.0993048	0.146315	0.199832	0.129082	0.0993048	0.886061	0.965405	0.860297	0.735436	0.0187858	0.0646537	0.0776697	0.0645082	0.0189764	0.0639685	0.0774989	0.0647675	0.0189764	0.0639685	0.0774989	0.0647675	0.0187858	0.0646537	0.0776697	0.0645082	0.0189768	0.0649122	0.0774974	0.0638251	0.0189768	0.0649122	0.0774974	0.0638251	0.0373114	0.0897464	0.0285428	0.0173727	2.35585e-05	2.07251e-05	1.13852e-05	2.07585e-05	6.31457e-05	7.68736e-06	1.07399e-05	2.22393e-05	6.31457e-05	7.68736e-06	1.07399e-05	2.22393e-05	2.35585e-05	2.07251e-05	1.13852e-05	2.07585e-05	6.32181e-05	2.21748e-05	1.07284e-05	7.70554e-06	6.32181e-05	2.21748e-05	1.07284e-05	7.70554e-06	0.000299845	0.000101175	6.57071e-05	0.000101407	0.0102719	0.00395903	0.00152757	0.00397821	0.0102696	0.00396078	0.00152766	0.0039771	0.0102696	0.00396078	0.00152766	0.0039771	0.0102719	0.00395903	0.00152757	0.00397821	0.0102696	0.00395792	0.00152766	0.00397996	0.0102696	0.00395792	0.00152766	0.00397996	0.0616222	0.0237554	0.00916577	0.0238705	0.988446	0.926812	1.81113e-05	0.927818	0.00517832	0.0193634	0.957529	0.0191597	0.0920968	0.396854	0.644747	0.395411	0.118824	0.0829034	0.0134027	0.083239	0.187292	0.505919	0.137612	0.0797201
65	0.12339	0.116326	4.14001e-06	0.116441	0.554356	0.332296	0.00183713	0.334087	0.00926292	0.0333414	0.949062	0.0330061	0.13799	0.199645	0.126159	0.0947911	0.135199	0.198643	0.129555	0.0951885	0.135199	0.198643	0.129555	0.0951885	0.13799	0.199645	0.126159	0.0947911	0.141152	0.197973	0.123602	0.0958589	0.141152	0.197973	0.123602	0.0958589	0.864984	0.940705	0.838641	0.707183	0.0178262	0.0641122	0.0841227	0.0639492	0.0180222	0.0633445	0.0838507	0.0643126	0.0180222	0.0633445	0.0838507	0.0643126	0.0178262	0.0641122	0.0841227	0.0639492	0.0180228	0.0644745	0.0838484	0.0631845	0.0180228	0.0644745	0.0838484	0.0631845	0.0346455	0.0921813	0.0262296	0.0159357	2.76606e-05	2.77989e-05	1.43021e-05	2.78483e-05	7.87824e-05	9.58721e-06	1.29525e-05	3.14377e-05	7.87824e-05	9.58721e-06	1.29525e-05	3.14377e-05	2.76606e-05	2.77989e-05	1.43021e-05	2.78483e-05	7.88982e-05	3.1329e-05	1.29346e-05	9.61525e-06	7.88982e-05	3.1329e-05	1.29346e-05	9.61525e-06	0.000370683	0.00013743	8.03784e-05	0.000137802	0.0111526	0.00500874	0.00158713	0.00502988	0.0111501	0.00501114	0.00158727	0.00502813	0.0111501	0.00501114	0.00158727	0.00502813	0.0111526	0.00500874	0.00158713	0.00502988	0.0111501	0.005007	0.00158728	0.00503229	0.0111501	0.005007	0.00158728	0.00503229	0.0669057	0.0300537	0.00952336	0.0301806	0.99403	0.962183	9.35831e-06	0.962703	0.00308235	0.0115259	0.974597	0.0114047	0.0844869	0.364063	0.674101	0.362738	0.114892	0.0933525	0.0126977	0.0935007	0.172408	0.521274	0.125212	0.0720984
70	0.124062	0.120379	1.74473e-06	0.12044	0.60497	0.412766	0.00154359	0.414365	0.00559133	0.0202981	0.965865	0.0200918	0.132793	0.198472	0.120866	0.0912226	0.130001	0.197393	0.12438	0.0915794	0.130001	0.197393	0.12438	0.0915794	0.132793	0.198472	0.120866	0.0912226	0.136072	0.196713	0.118309	0.0922591	0.136072	0.196713	0.118309	0.0922591	0.84489	0.917849	0.818316	0.679065	0.0168125	0.0625719	0.0901855	0.0623992	0.0170043	0.0617589	0.0897775	0.0628804	0.0170043	0.0617589	0.0897775	0.0628804	0.0168125	0.0625719	0.0901855	0.0623992	0.017005	0.0630522	0.0897744	0.0615898	0.017005	0.0630522	0.0897744	0.0615898	0.0320399	0.0946979	0.024067	0.0146125	3.15559e-05	3.6204e-05	1.74247e-05	3.62612e-05	9.43812e-05	1.17671e-05	1.50528e-05	4.35185e-05	9.43812e-05	1.17671e-05	1.50528e-05	4.35185e-05	3.15559e-05	3.6204e-05	1.74247e-05	3.62612e-05	9.4545e-05	4.33643e-05	1.50282e-05	1.18039e-05	9.4545e-05	4.33643e-05	1.50282e-05	1.18039e-05	0.000440964	0.000182671	9.50113e-05	0.000183167	0.0118777	0.00605843	0.00162958	0.00607882	0.0118751	0.00606155	0.00162979	0.00607626	0.0118751	0.00606155	0.00162979	0.00607626	0.0118777	0.00605843	0.00162958	0.00607882	0.0118751	0.00605588	0.00162979	0.00608195	0.0118751	0.00605588	0.00162979	0.00608195	0.0712558	0.0363517	0.00977833	0.0364741	0.996915	0.980459	4.83554e-06	0.980728	0.00183474	0.00686068	0.98486	0.00678853	0.0775058	0.33398	0.70103	0.332765	0.110389	0.0964378	0.0120279	0.0964697	0.158004	0.536918	0.113707	0.0651852
75	0.12441	0.122501	7.90775e-07	0.122533	0.647973	0.48367	0.00129583	0.485061	0.00336473	0.0122949	0.977882	0.012169	0.127681	0.197822	0.115804	0.0875678	0.12487	0.196654	0.119457	0.087893	0.12487	0.196654	0.119457	0.087893	0.127681	0.197822	0.115804	0.0875678	0.131098	0.195974	0.113229	0.0885735	0.131098	0.195974	0.113229	0.0885735	0.825816	0.896754	0.799341	0.651334	0.0157785	0.0603359	0.0958553	0.0601593	0.0159592	0.059509	0.0952852	0.0607588	0.0159592	0.059509	0.0952852	0.0607588	0.0157785	0.0603359	0.0958553	0.0601593	0.01596	0.0609349	0.0952817	0.0593363	0.01596	0.0609349	0.0952817	0.0593363	0.0295347	0.0972675	0.0220618	0.0133972	3.5126e-05	4.55161e-05	2.06932e-05	4.55705e-05	0.000109326	1.41102e-05	1.69757e-05	5.84238e-05	0.000109326	1.41102e-05	1.69757e-05	5.84238e-05	3.5126e-05	4.55161e-05	2.06932e-05	4.55705e-05	0.00010954	5.82281e-05	1.69445e-05	1.41536e-05	0.00010954	5.82281e-05	1.69445e-05	1.41536e-05	0.000507983	0.000235709	0.000109227	0.000236296	0.012457	0.0070184	0.00165722	0.0070368	0.0124543	0.00702225	0.0016575	0.00703331	0.0124543	0.00702225	0.0016575	0.00703331	0.012457	0.0070184	0.00165722	0.0070368	0.0124543	0.00701492	0.0016575	0.00704066	0.0124543	0.00701492	0.0016575	0.00704066	0.0747313	0.0421112	0.00994442	0.0422216	0.998406	0.989903	2.49858e-06	0.990042	0.00109212	0.00408376	0.990985	0.00404081	0.0711015	0.306384	0.725734	0.305269	0.10569	0.0956604	0.0113928	0.0956383	0.144285	0.55269	0.103112	0.0589217
80	0.124589	0.123606	3.77798e-07	0.123622	0.684326	0.544915	0.00108737	0.546108	0.00202002	0.00741851	0.985987	0.00734208	0.122684	0.197623	0.110991	0.0838829	0.119843	0.196357	0.114797	0.0841847	0.119843	0.196357	0.114797	0.0841847	0.122684	0.197623	0.110991	0.0838829	0.126258	0.195683	0.108381	0.084858	0.126258	0.195683	0.108381	0.084858	0.807798	0.877356	0.781718	0.624214	0.0147488	0.0576396	0.101138	0.0574633	0.0149146	0.0568224	0.100391	0.0581703	0.0149146	0.0568224	0.100391	0.0581703	0.0147488	0.0576396	0.101138	0.0574633	0.0149153	0.0583466	0.100387	0.05665	0.0149153	0.0583466	0.100387	0.05665	0.0271593	0.0998611	0.0202138	0.0122826	3.82892e-05	5.52319e-05	2.40491e-05	5.52731e-05	0.000123144	1.64888e-05	1.86776e-05	7.58701e-05	0.000123144	1.64888e-05	1.86776e-05	7.58701e-05	3.82892e-05	5.52319e-05	2.40491e-05	5.52731e-05	0.000123407	7.56397e-05	1.86399e-05	1.65368e-05	0.000123407	7.56397e-05	1.86399e-05	1.65368e-05	0.000569679	0.000294721	0.000122733	0.00029536	0.0129036	0.00785473	0.00167209	0.00787074	0.0129009	0.00785926	0.00167243	0.00786625	0.0129009	0.00785926	0.00167243	0.00786625	0.0129036	0.00785473	0.00167209	0.00787074	0.0129009	0.00785025	0.00167244	0.00787528	0.0129009	0.00785025	0.00167244	0.00787528	0.0774107	0.0471285	0.0100339	0.0472246	0.999176	0.994783	1.29104e-06	0.994855	0.000650072	0.00243082	0.994633	0.00240526	0.0652264	0.281067	0.748396	0.280045	0.10098	0.0931596	0.0107909	0.0931133	0.13139	0.568431	0.0934064	0.0532513
85	0.124682	0.124179	1.8676e-07	0.124187	0.714962	0.597205	0.000912239	0.598219	0.00121049	0.00446289	0.99126	0.00441671	0.117837	0.197809	0.106439	0.0802137	0.114954	0.196437	0.110409	0.0804995	0.114954	0.196437	0.110409	0.0804995	0.117837	0.197809	0.106439	0.0802137	0.121581	0.195778	0.103782	0.0811587	0.121581	0.195778	0.103782	0.0811587	0.790866	0.859597	0.765434	0.5979	0.0137415	0.0546625	0.106046	0.0544896	0.0138906	0.0538713	0.105115	0.055286	0.0138906	0.0538713	0.105115	0.055286	0.0137415	0.0546625	0.106046	0.0544896	0.0138913	0.0554593	0.105111	0.0537023	0.0138913	0.0554593	0.105111	0.0537023	0.0249316	0.102451	0.0185186	0.0112614	4.09963e-05	6.48834e-05	2.74372e-05	6.49035e-05	0.000135502	1.87922e-05	2.01326e-05	9.5461e-05	0.000135502	1.87922e-05	2.01326e-05	9.5461e-05	4.09963e-05	6.48834e-05	2.74372e-05	6.49035e-05	0.000135812	9.52034e-05	2.0089e-05	1.88428e-05	0.000135812	9.52034e-05	2.0089e-05	1.88428e-05	0.000624619	0.000357758	0.000135318	0.000358414	0.0132313	0.00856082	0.001676	0.00857441	0.0132286	0.00856597	0.00167642	0.0085689	0.0132286	0.00856597	0.00167642	0.0085689	0.0132313	0.00856082	0.001676	0.00857441	0.0132286	0.00855532	0.00167642	0.00857957	0.0132286	0.00855532	0.00167642	0.00857957	0.0793771	0.0513642	0.0100577	0.0514458	0.999574	0.997304	6.67095e-07	0.997341	0.00038695	0.00144693	0.996805	0.00143171	0.0598368	0.257843	0.769186	0.256905	0.0963531	0.0899085	0.0102206	0.0898515	0.119394	0.583992	0.0845497	0.0481208
90	0.124729	0.124475	9.42604e-08	0.124479	0.740732	0.641539	0.000765221	0.642396	0.000724343	0.00267865	0.994609	0.00265084	0.113168	0.198322	0.102157	0.0765976	0.110234	0.196839	0.106298	0.0768736	0.110234	0.196839	0.106298	0.0768736	0.113168	0.198322	0.102157	0.0765976	0.11709	0.1962	0.0994417	0.0775129	0.11709	0.1962	0.0994417	0.0775129	0.775041	0.84342	0.75046	0.572547	0.0127691	0.0515393	0.110596	0.051372	0.0129012	0.0507848	0.109484	0.052236	0.0129012	0.0507848	0.109484	0.052236	0.0127691	0.0515393	0.110596	0.051372	0.0129018	0.0524042	0.10948	0.0506212	0.0129018	0.0524042	0.10948	0.0506212	0.0228609	0.105011	0.0169687	0.0103266	4.32253e-05	7.40861e-05	3.08068e-05	7.40794e-05	0.000146192	2.09346e-05	2.13298e-05	0.000116753	0.000146192	2.09346e-05	2.13298e-05	0.000116753	4.32253e-05	7.40861e-05	3.08068e-05	7.40794e-05	0.000146545	0.000116476	2.12809e-05	2.09862e-05	0.000146545	0.000116476	2.12809e-05	2.09862e-05	0.000671925	0.000422994	0.000146835	0.000423638	0.0134538	0.00914151	0.00167056	0.00915281	0.0134512	0.0091472	0.00167104	0.0091463	0.0134512	0.0091472	0.00167104	0.0091463	0.0134538	0.00914151	0.00167056	0.00915281	0.0134512	0.00913502	0.00167105	0.0091585	0.0134512	0.00913502	0.00167105	0.0091585	0.0807122	0.0548475	0.0100253	0.0549152	0.99978	0.998607	3.44695e-07	0.998626	0.000230329	0.000861272	0.998098	0.000852214	0.0548925	0.236537	0.788258	0.235677	0.0918599	0.0863494	0.00968047	0.0862878	0.10832	0.599238	0.0764906	0.0434808
95	0.124754	0.124627	4.81693e-08	0.12463	0.762385	0.678969	0.000641851	0.679692	0.000432951	0.00160487	0.996703	0.00158816	0.108702	0.199107	0.0981468	0.0730644	0.10571	0.19751	0.102463	0.073336	0.10571	0.19751	0.102463	0.073336	0.108702	0.199107	0.0981468	0.0730644	0.112809	0.196895	0.0953652	0.073951	0.112809	0.196895	0.0953652	0.073951	0.760328	0.828758	0.736757	0.54828	0.0118399	0.0483694	0.114807	0.0482092	0.0119557	0.047658	0.113521	0.0491181	0.0119557	0.047658	0.113521	0.0491181	0.0118399	0.0483694	0.114807	0.0482092	0.0119563	0.0492797	0.113517	0.0475013	0.0119563	0.0492797	0.113517	0.0475013	0.0209487	0.107519	0.0155554	0.00947143	4.49752e-05	8.25503e-05	3.41128e-05	8.25135e-05	0.000155111	2.28558e-05	2.22695e-05	0.000139296	0.000155111	2.28558e-05	2.22695e-05	0.000139296	4.49752e-05	8.25503e-05	3.41128e-05	8.25135e-05	0.000155503	0.000139007	2.22161e-05	2.29073e-05	0.000155503	0.000139007	2.22161e-05	2.29073e-05	0.000711177	0.000488826	0.000157197	0.000489434	0.0135838	0.0096062	0.00165719	0.00961539	0.0135813	0.00961235	0.00165772	0.00960792	0.0135813	0.00961235	0.00165772	0.00960792	0.0135838	0.0096062	0.00165719	0.00961539	0.0135813	0.00959875	0.00165773	0.00962154	0.0135813	0.00959875	0.00165773	0.00962154	0.0814928	0.0576346	0.00994526	0.0576897	0.999886	0.99928	1.78108e-07	0.99929	0.000137101	0.000512665	0.998867	0.000507273	0.0503568	0.216992	0.805754	0.216203	0.0875268	0.0826958	0.00916883	0.0826328	0.0981583	0.614058	0.0691721	0.0392858
100	0.124767	0.124706	2.48033e-08	0.124707	0.780565	0.710489	0.000538347	0.711098	0.000258553	0.000960193	0.997995	0.000950173	0.104458	0.200116	0.0944081	0.0696379	0.101403	0.198405	0.0989027	0.0699096	0.101403	0.198405	0.0989027	0.0699096	0.104458	0.200116	0.0944081	0.0696379	0.108752	0.197817	0.0915536	0.0704969	0.108752	0.197817	0.0915536	0.0704969	0.746718	0.815542	0.72427	0.525189	0.0109591	0.0452247	0.118699	0.0450726	0.0110598	0.0445599	0.117252	0.0460051	0.0110598	0.0445599	0.117252	0.0460051	0.0109591	0.0452247	0.118699	0.0450726	0.0110603	0.0461591	0.117248	0.0444109	0.0110603	0.0461591	0.117248	0.0444109	0.019192	0.109958	0.0142691	0.00868973	4.62611e-05	9.00764e-05	3.73157e-05	9.00082e-05	0.000162239	2.45183e-05	2.29608e-05	0.000162654	0.000162239	2.45183e-05	2.29608e-05	0.000162654	4.62611e-05	9.00764e-05	3.73157e-05	9.00082e-05	0.000162663	0.000162359	2.29035e-05	2.45686e-05	0.000162663	0.000162359	2.29035e-05	2.45686e-05	0.000742326	0.000553907	0.00016636	0.000554461	0.0136332	0.00996584	0.00163711	0.00997312	0.0136309	0.00997237	0.0016377	0.00996476	0.0136309	0.00997237	0.0016377	0.00996476	0.0136332	0.00996584	0.00163711	0.00997312	0.0136308	0.0099575	0.0016377	0.00997965	0.0136308	0.0099575	0.0016377	0.00997965	0.0817897	0.0597914	0.00982503	0.059835	0.999941	0.999628	9.20309e-08	0.999633	8.16084e-05	0.000305159	0.999326	0.00030195	0.0461958	0.199062	0.821805	0.198338	0.0833668	0.0790574	0.00868422	0.0789948	0.0888737	0.628361	0.0625359	0.0354938
105	0.124773	0.124746	1.2835e-08	0.124746	0.795823	0.736991	0.000451522	0.737503	0.000154298	0.000573856	0.998787	0.000567857	0.100448	0.201306	0.0909366	0.0663363	0.0973259	0.199479	0.0956091	0.0666119	0.0973259	0.199479	0.0956091	0.0666119	0.100448	0.201306	0.0909366	0.0663363	0.10493	0.198922	0.0880046	0.0671692	0.10493	0.198922	0.0880046	0.0671692	0.734192	0.803691	0.712941	0.503333	0.0101294	0.0421563	0.122294	0.0420126	0.0102164	0.0415393	0.120699	0.0429498	0.0102164	0.0415393	0.120699	0.0429498	0.0101294	0.0421563	0.122294	0.0420126	0.0102168	0.0430956	0.120696	0.0413984	0.0102168	0.0430956	0.120696	0.0413984	0.0175843	0.112312	0.0131001	0.00797557	4.71094e-05	9.65434e-05	4.03824e-05	9.6444e-05	0.000167618	2.59027e-05	2.34185e-05	0.00018642	0.000167618	2.59027e-05	2.34185e-05	0.00018642	4.71094e-05	9.65434e-05	4.03824e-05	9.6444e-05	0.00016807	0.000186125	2.33583e-05	2.59511e-05	0.00016807	0.000186125	2.33583e-05	2.59511e-05	0.000765595	0.000617142	0.000174318	0.00061763	0.0136127	0.0102316	0.00161144	0.0102372	0.0136105	0.0102385	0.00161207	0.010228	0.0136105	0.0102385	0.00161207	0.010228	0.0136127	0.0102316	0.00161144	0.0102372	0.0136105	0.0102225	0.00161207	0.010244	0.0136105	0.0102225	0.00161207	0.010244	0.0816674	0.061385	0.00967116	0.0614184	0.99997	0.999808	4.75538e-08	0.99981	4.85767e-05	0.000181644	0.999598	0.000179733	0.0423787	0.182614	0.836529	0.18195	0.0793854	0.0754933	0.00822521	0.0754319	0.0804173	0.642078	0.0565246	0.0320668
110	0.124777	0.124766	6.66544e-09	0.124767	0.808625	0.759252	0.000378694	0.759682	9.20315e-05	0.000342669	0.999269	0.000339083	0.0966796	0.202637	0.087725	0.0631732	0.0934882	0.200697	0.0925738	0.0634557	0.0934882	0.200697	0.0925738	0.0634557	0.0966796	0.202637	0.087725	0.0631732	0.10135	0.200171	0.0847123	0.0639817	0.10135	0.200171	0.0847123	0.0639817	0.722716	0.793121	0.702703	0.482747	0.00935168	0.0391988	0.125612	0.0390638	0.0094266	0.0386294	0.123886	0.0399896	0.0094266	0.0386294	0.123886	0.0399896	0.00935168	0.0391988	0.125612	0.0390638	0.00942692	0.0401269	0.123883	0.0384969	0.00942692	0.0401269	0.123883	0.0384969	0.016117	0.11457	0.012039	0.00732348	4.7554e-05	0.000101894	4.32851e-05	0.000101765	0.000171338	2.7004e-05	2.36616e-05	0.000210225	0.000171338	2.7004e-05	2.36616e-05	0.000210225	4.7554e-05	0.000101894	4.32851e-05	0.000101765	0.000171811	0.000209935	2.35991e-05	2.70502e-05	0.000171811	0.000209935	2.35991e-05	2.70502e-05	0.000781406	0.000677667	0.000181091	0.00067808	0.0135321	0.0104143	0.00158112	0.0104184	0.0135301	0.0104214	0.00158179	0.0104085	0.0135301	0.0104214	0.00158179	0.0104085	0.0135321	0.0104143	0.00158112	0.0104184	0.01353	0.0104044	0.00158179	0.0104254	0.01353	0.0104044	0.00158179	0.0104254	0.0811844	0.0624802	0.00948941	0.0625045	0.999984	0.999901	2.4572e-08	0.999902	2.89149e-05	0.000108122	0.999761	0.000106985	0.0388769	0.167525	0.850036	0.166915	0.0755831	0.0720358	0.00779046	0.0719762	0.0727329	0.655161	0.0510836	0.02897
115	0.124779	0.124777	3.47146e-09	0.124777	0.819365	0.77794	0.00031761	0.7783	5.48688e-05	0.000204482	0.99956	0.00020234	0.0931565	0.204075	0.0847639	0.0601585	0.0898937	0.202024	0.0897859	0.0604503	0.0898937	0.202024	0.0897859	0.0604503	0.0931565	0.204075	0.0847639	0.0601585	0.0980109	0.20153	0.0816687	0.0609442	0.0980109	0.20153	0.0816687	0.0609442	0.71225	0.783744	0.693489	0.463442	0.00862565	0.036375	0.128674	0.0362487	0.00868992	0.035852	0.126833	0.0371501	0.00868992	0.035852	0.126833	0.0371501	0.00862565	0.036375	0.128674	0.0362487	0.00869017	0.0372789	0.126831	0.0357278	0.00869017	0.0372789	0.126831	0.0357278	0.014781	0.116724	0.0110767	0.00672838	4.76333e-05	0.000106123	4.6002e-05	0.000105967	0.000173518	2.78282e-05	2.37111e-05	0.000233741	0.000173518	2.78282e-05	2.37111e-05	0.000233741	4.76333e-05	0.000106123	4.6002e-05	0.000105967	0.000174008	0.000233461	2.36471e-05	2.78718e-05	0.000174008	0.000233461	2.36471e-05	2.78718e-05	0.000790317	0.000734825	0.00018672	0.000735159	0.0134001	0.010524	0.001547	0.0105267	0.0133982	0.0105313	0.00154771	0.0105162	0.0133982	0.0105313	0.00154771	0.0105162	0.0134001	0.010524	0.001547	0.0105267	0.0133982	0.0105135	0.00154771	0.010534	0.0133982	0.0105135	0.00154771	0.010534	0.080393	0.0631376	0.00928483	0.0631538	0.999992	0.999949	1.26971e-08	0.999949	1.72113e-05	6.43586e-05	0.999857	6.36818e-05	0.0356645	0.153682	0.862428	0.153123	0.0719577	0.0687023	0.00737868	0.0686448	0.0657615	0.667578	0.0461613	0.0261718
